"Year","City","naps_id","Pollutant","Latitude","Longitude","annual_mean_3hMax","annual_mean_8hMax"
2021,"Barrie","065001","PM2.5",44.38231,-79.70243,12.2529315068493,9.68983561643836
2021,"Belleville","065401","PM2.5",44.15053,-77.3955,9.44320547945205,8.01328767123288
2021,"Brampton","060450","PM2.5",43.66957,-79.76567,12.1150684931507,9.91178082191781
2021,"Brantford","061402","PM2.5",43.13861,-80.29264,13.411397260274,10.8401643835616
2021,"Burlington","063001","PM2.5",43.31458,-79.80276,12.2255616438356,10.0870410958904
2021,"Chatham","065801","PM2.5",42.40369,-82.20831,12.6546849315068,10.2901643835616
2021,"Cornwall","061201","PM2.5",45.01798,-74.73531,11.3343287671233,9.21153424657534
2021,"Dorset","063301","PM2.5",45.22428,-78.93295,8.85876712328767,6.93312328767123
2021,"Grand Bend","063701","PM2.5",43.33319,-81.74282,9.32980821917808,7.86953424657534
2021,"Guelph","061802","PM2.5",43.55164,-80.26415,13.7513698630137,11.1135890410959
2021,"Hamilton","060512","PM2.5",43.25778,-79.86167,15.5384383561644,12.7814520547945
2021,"Hamilton","060515","PM2.5",43.25744,-79.90775,13.0739726027397,10.8983287671233
2021,"Hamilton","060521","PM2.5",43.24132,-79.88941,13.6279452054795,11.3454520547945
2021,"Kingston","060304","PM2.5",44.21987,-76.52113,11.9840273972603,9.4398904109589
2021,"Kitchener","061502","PM2.5",43.44383,-80.50381,14.5462191780822,11.7578356164384
2021,"London","060904","PM2.5",42.97446,-81.20086,12.9039178082192,10.7461643835616
2021,"Milton","067001","PM2.5",43.52965,-79.86245,13.1244931506849,10.7358082191781
2021,"Mississauga","060434","PM2.5",43.54697,-79.65869,13.3553150684931,11.0248219178082
2021,"Newmarket","065101","PM2.5",44.04431,-79.48325,11.1073424657534,9.06084931506849
2021,"North Bay","062001","PM2.5",46.32323,-79.44928,10.1821917808219,8.13021917808219
2021,"Oakville","061603","PM2.5",43.48692,-79.70228,11.856,9.89715068493151
2021,"Oshawa","061703","PM2.5",43.95222,-78.9125,11.0675342465753,8.87506849315069
2021,"Ottawa","060104","PM2.5",45.43433,-75.676,10.1095068493151,8.49205479452055
2021,"Parry Sound","065201","PM2.5",45.33786,-80.03817,8.85035616438356,7.02706849315068
2021,"Petawawa","066201","PM2.5",45.99672,-77.44119,6.75169863013699,5.73232876712329
2021,"Peterborough","061104","PM2.5",44.30183,-78.34639,12.6617260273973,9.96717808219178
2021,"Port Stanley","065301","PM2.5",42.67208,-81.16289,11.6094246575342,9.76923287671233
2021,"Sarnia","061007","PM2.5",42.91254,-82.41682,13.5336164383562,10.941095890411
2021,"Sarnia","061009","PM2.5",42.99026,-82.39534,13.860602739726,11.1320273972603
2021,"Sault Ste. Marie","060709","PM2.5",46.53319,-84.30992,10.1851506849315,8.05052054794521
2021,"Simcoe","062601","PM2.5",42.85685,-80.26964,10.7362739726027,8.8361095890411
2021,"St. Catharines","061302","PM2.5",43.16006,-79.23475,10.9936164383562,8.95679452054794
2021,"Sudbury","060610","PM2.5",46.49194,-81.00311,10.068,8.19709589041096
2021,"Thunder Bay","060809","PM2.5",48.37939,-89.29017,11.0071780821918,8.93243835616438
2021,"Tiverton","062501","PM2.5",44.31447,-81.54972,8.42783561643836,7.24698630136986
2021,"Toronto","060410","PM2.5",43.74792,-79.27406,12.5442465753425,10.3624657534247
2021,"Toronto","060430","PM2.5",43.70944,-79.5435,13.342301369863,10.7374246575342
2021,"Toronto","060435","PM2.5",43.61076,-79.52194,14.9873150684932,12.0855068493151
2021,"Toronto","060438","PM2.5",43.71111,-79.54343,17.0099452054795,13.6105753424658
2021,"Toronto","060440","PM2.5",43.78042,-79.46752,12.121397260274,10.1490136986301
2021,"Toronto","060445","PM2.5",43.64543,-79.38908,14.1445753424658,11.6648493150685
2021,"Windsor","060204","PM2.5",42.31578,-83.04367,14.1929315068493,11.6018356164384
2021,"Windsor","060211","PM2.5",42.29289,-83.07314,15.4960547945205,13.0494520547945
