"Year","City","naps_id","Pollutant","Latitude","Longitude","annual_mean_3hMax","annual_mean_8hMax"
2015,"Algoma","064101","O3",47.03361,-84.37889,37.707698630137,35.9018630136986
2015,"Barrie","065001","O3",44.38231,-79.70243,35.6307671232877,33.2453150684931
2015,"Belleville","065401","O3",44.15053,-77.3955,39.8747123287671,37.3812054794521
2015,"Brampton","060428","O3",43.69875,-79.78092,38.4769315068493,35.4890410958904
2015,"Brantford","061402","O3",43.13861,-80.29264,41.7505753424658,39.0921643835616
2015,"Burlington","063001","O3",43.31458,-79.80276,38.3953150684931,35.3983835616438
2015,"Chatham","065801","O3",42.40369,-82.20831,40.7749315068493,38.0697534246575
2015,"Cornwall","061201","O3",45.01798,-74.73531,37.1326849315069,34.8318630136986
2015,"Dorset","063301","O3",45.22428,-78.93295,37.7013150684932,35.4192054794521
2015,"Egbert","064401","O3",44.23106,-79.7831,40.1824931506849,37.8397534246575
2015,"Exp. Lakes Area","064001","O3",49.66389,-93.72111,36.0046849315069,34.1488493150685
2015,"Grand Bend","063701","O3",43.33319,-81.74282,41.5468767123288,38.6280821917808
2015,"Guelph","061802","O3",43.55164,-80.26415,39.5049863013699,36.8571506849315
2015,"Hamilton","060512","O3",43.25778,-79.86167,36.8191232876712,33.6913150684932
2015,"Hamilton","060513","O3",43.22942,-79.86278,40.242,37.3125205479452
2015,"Hamilton","060515","O3",43.25744,-79.90775,35.4755068493151,32.6139726027397
2015,"Kingston","060304","O3",44.21987,-76.52113,39.0316164383562,36.8166849315068
2015,"Kitchener","061502","O3",43.44383,-80.50381,39.2818356164384,36.557397260274
2015,"London","060904","O3",42.97446,-81.20086,40.9967945205479,38.2168493150685
2015,"Mississauga","060434","O3",43.54697,-79.65869,37.9698904109589,34.9405479452055
2015,"Moonbeam","066101","O3",49.38639,-82.12139,34.7144931506849,32.902301369863
2015,"Newmarket","065101","O3",44.04431,-79.48325,39.1705753424658,36.5613424657534
2015,"North Bay","062001","O3",46.32323,-79.44928,37.2366575342466,34.7646849315068
2015,"Oakville","061603","O3",43.48692,-79.70228,38.4770410958904,35.4755068493151
2015,"Oshawa","061702","O3",43.94594,-78.89492,37.3226575342466,34.4618630136986
2015,"Ottawa","060104","O3",45.43433,-75.676,34.8902191780822,32.5058082191781
2015,"Ottawa","060106","O3",45.38287,-75.71387,36.7746849315068,34.4645753424657
2015,"Parry Sound","065201","O3",45.33786,-80.03817,39.3980821917808,37.171095890411
2015,"Petawawa","066201","O3",45.99672,-77.44119,35.1217534246575,33.240904109589
2015,"Peterborough","061104","O3",44.30183,-78.34639,39.2531506849315,36.8415890410959
2015,"Pickle Lake","065901","O3",51.44814,-90.21786,34.7948219178082,33.3292602739726
2015,"Port Stanley","065301","O3",42.67208,-81.16289,43.6304383561644,40.9690136986301
2015,"Sarnia","061004","O3",42.98228,-82.40508,38.7345753424658,35.8787945205479
2015,"Sault Ste. Marie","060709","O3",46.53319,-84.30992,36.2635890410959,34.0958904109589
2015,"Simcoe","062601","O3",42.85685,-80.26964,42.5083561643836,40.0398356164384
2015,"St. Catharines","061302","O3",43.16006,-79.23475,39.4873698630137,36.8592602739726
2015,"Sudbury","060610","O3",46.49194,-81.00311,34.6883561643836,32.4650136986301
2015,"Thunder Bay","060809","O3",48.37939,-89.29017,33.5190136986301,31.3700547945205
2015,"Tiverton","062501","O3",44.31447,-81.54972,40.4298630136986,38.1707671232877
2015,"Toronto","060410","O3",43.74792,-79.27406,35.4971780821918,32.2068493150685
2015,"Toronto","060421","O3",43.78159,-79.41773,37.3900273972603,34.1997534246575
2015,"Toronto","060430","O3",43.70944,-79.5435,34.6700821917808,31.2591506849315
2015,"Toronto","060433","O3",43.66417,-79.38722,37.1387123287671,33.9995616438356
2015,"Toronto","060435","O3",43.61076,-79.52194,34.4472054794521,31.1474246575342
2015,"Windsor","060204","O3",42.31578,-83.04367,40.0448219178082,36.875095890411
2015,"Windsor","060211","O3",42.29289,-83.07314,39.8274246575342,36.6074520547945
