"Year","City","naps_id","Pollutant","Latitude","Longitude","annual_mean_3hMax","annual_mean_8hMax"
2018,"Algoma","064101","O3",47.03361,-84.37889,38.5487945205479,36.8625753424658
2018,"Barrie","065001","O3",44.38231,-79.70243,37.571095890411,35.0267123287671
2018,"Belleville","065401","O3",44.15053,-77.3955,39.3087671232877,37.0861917808219
2018,"Brampton","060450","O3",43.66957,-79.76567,39.7602465753425,37.1410136986301
2018,"Brantford","061402","O3",43.13861,-80.29264,39.6699452054795,37.2286301369863
2018,"Burlington","063001","O3",43.31457,-79.80276,38.7881369863014,36.0924109589041
2018,"Chatham","065801","O3",42.40369,-82.20831,38.8844109589041,36.3951780821918
2018,"Cornwall","061201","O3",45.01798,-74.73531,36.6609863013699,34.4863835616438
2018,"Dorset","063301","O3",45.22428,-78.93294,38.1344109589041,36.1304657534247
2018,"Egbert","064401","O3",44.23106,-79.7831,40.106904109589,37.7858904109589
2018,"Exp. Lakes Area","064001","O3",49.66389,-93.72111,37.2667671232877,35.8527397260274
2018,"Grand Bend","063701","O3",43.33319,-81.74282,41.5218356164384,38.8942739726027
2018,"Guelph","061802","O3",43.55164,-80.26416,39.693397260274,37.2797534246575
2018,"Hamilton","060512","O3",43.25778,-79.86167,35.7179726027397,32.8673698630137
2018,"Hamilton","060513","O3",43.22942,-79.86278,39.1675616438356,36.4916712328767
2018,"Hamilton","060515","O3",43.25744,-79.90775,36.7088219178082,33.922
2018,"Kingston","060304","O3",44.21987,-76.52113,39.0232054794521,36.678
2018,"Kitchener","061502","O3",43.44383,-80.50381,37.8892328767123,35.4916164383562
2018,"London","060904","O3",42.97446,-81.20086,38.7456438356164,36.3700821917808
2018,"Mississauga","060434","O3",43.54697,-79.65869,37.7028219178082,35.0551780821918
2018,"Moonbeam","066101","O3",49.38639,-82.12139,34.1681917808219,32.5366575342466
2018,"Newmarket","065101","O3",44.04431,-79.48325,40.0203561643836,37.4821369863014
2018,"North Bay","062001","O3",46.32323,-79.44928,34.7735068493151,32.7589589041096
2018,"Oakville","061603","O3",43.48692,-79.70228,39.3455068493151,36.452602739726
2018,"Oshawa","061703","O3",43.95222,-78.9125,36.0699452054794,33.6624931506849
2018,"Ottawa","060104","O3",45.43433,-75.676,35.2895068493151,32.9699452054795
2018,"Parry Sound","065201","O3",45.33786,-80.03817,39.2887945205479,37.1679178082192
2018,"Petawawa","066201","O3",45.99672,-77.44119,35.5156712328767,33.7014520547945
2018,"Peterborough","061104","O3",44.30183,-78.34639,38.8605753424658,36.710904109589
2018,"Pickle Lake","065901","O3",51.44814,-90.21786,36.3070136986301,34.8149315068493
2018,"Port Stanley","065301","O3",42.67208,-81.16289,41.3720547945206,39.1663287671233
2018,"Sarnia","061009","O3",42.99026,-82.39534,39.8264109589041,37.0161369863014
2018,"Sault Ste. Marie","060709","O3",46.53319,-84.30992,37.6286849315068,35.5682465753425
2018,"Simcoe","062601","O3",42.85685,-80.26964,40.0239726027397,37.9393698630137
2018,"St. Catharines","061302","O3",43.16006,-79.23475,38.267698630137,35.8152054794521
2018,"Sudbury","060610","O3",46.49194,-81.00311,35.5510410958904,33.5351506849315
2018,"Thunder Bay","060809","O3",48.37939,-89.29017,33.2220821917808,31.2751506849315
2018,"Tiverton","062501","O3",44.31447,-81.54972,39.8446849315068,37.6003835616438
2018,"Toronto","060410","O3",43.74792,-79.27406,35.8829863013699,33.2049863013699
2018,"Toronto","060430","O3",43.70944,-79.5435,34.5435890410959,31.4355068493151
2018,"Toronto","060433","O3",43.66417,-79.38722,35.7075342465753,33.0612602739726
2018,"Toronto","060435","O3",43.61076,-79.52194,34.5954246575342,31.6378356164384
2018,"Toronto","060438","O3",43.71111,-79.54342,31.468904109589,27.8840821917808
2018,"Toronto","060440","O3",43.78042,-79.46752,37.5937260273973,34.7602739726027
2018,"Windsor","060204","O3",42.31578,-83.04367,39.6795342465753,36.5680273972603
2018,"Windsor","060211","O3",42.29289,-83.07314,39.9247397260274,36.8512876712329
