"Year","City","naps_id","Pollutant","Latitude","Longitude","annual_mean_3hMax","annual_mean_8hMax"
2013,"Barrie","065001","PM2.5",44.38231,-79.70243,13.3125753424658,10.684602739726
2013,"Belleville","065401","PM2.5",44.15053,-77.3955,12.3630136986301,9.96147945205479
2013,"Brampton","060428","PM2.5",43.69875,-79.78092,15.3735890410959,12.0397260273973
2013,"Brantford","061402","PM2.5",43.13861,-80.29264,14.3438356164384,11.8375890410959
2013,"Burlington","063001","PM2.5",43.31457,-79.80276,14.5733150684931,12.1390136986301
2013,"Chatham","065801","PM2.5",42.40369,-82.20831,12.501095890411,10.6658356164384
2013,"Cornwall","061201","PM2.5",45.01798,-74.73531,12.4624657534247,10.3275068493151
2013,"Dorset","063301","PM2.5",45.22428,-78.93294,9.96915068493151,7.78605479452055
2013,"Grand Bend","063701","PM2.5",43.33319,-81.74282,12.110301369863,10.0629589041096
2013,"Guelph","061802","PM2.5",43.55164,-80.26416,13.4518630136986,11.175397260274
2013,"Hamilton","060512","PM2.5",43.25778,-79.86167,16.6620821917808,13.9120273972603
2013,"Hamilton","060513","PM2.5",43.22942,-79.86278,15.8435616438356,12.8953698630137
2013,"Hamilton","060515","PM2.5",43.25744,-79.90775,16.2503287671233,13.4366849315068
2013,"Kingston","060303","PM2.5",44.22008,-76.52141,10.1521095890411,8.68682191780822
2013,"Kingston","060304","PM2.5",44.21987,-76.52113,10.6162465753425,9.55169863013699
2013,"Kitchener","061502","PM2.5",43.44383,-80.50381,14.7300821917808,12.217698630137
2013,"London","060904","PM2.5",42.97446,-81.20086,15.4256164383562,12.8048767123288
2013,"Mississauga","060434","PM2.5",43.54697,-79.65869,13.0809589041096,10.9767671232877
2013,"Morrisburg","065701","PM2.5",44.89975,-75.18994,11.2090410958904,9.13408219178082
2013,"Newmarket","065101","PM2.5",44.04431,-79.48325,13.124301369863,10.7150684931507
2013,"North Bay","062001","PM2.5",46.32323,-79.44928,8.98295890410959,7.33098630136986
2013,"Oakville","061603","PM2.5",43.48692,-79.70228,13.2447123287671,11.062301369863
2013,"Oshawa","061702","PM2.5",43.94594,-78.89492,12.2556712328767,10.1388767123288
2013,"Ottawa","060104","PM2.5",45.43433,-75.676,11.8238082191781,9.864
2013,"Ottawa","060106","PM2.5",45.38287,-75.71387,11.8004657534247,9.79624657534247
2013,"Parry Sound","065201","PM2.5",45.33786,-80.03817,10.5375616438356,8.25528767123288
2013,"Petawawa","066201","PM2.5",45.99672,-77.44119,7.556,6.47704109589041
2013,"Peterborough","061104","PM2.5",44.30183,-78.34639,12.8097534246575,10.5614520547945
2013,"Port Stanley","065301","PM2.5",42.67208,-81.16289,11.8959452054795,10.0522191780822
2013,"Sarnia","061004","PM2.5",42.98228,-82.40508,13.532602739726,11.338904109589
2013,"Sault Ste. Marie","060709","PM2.5",46.53319,-84.30992,9.5546301369863,7.65860273972603
2013,"Simcoe","062601","PM2.5",42.85685,-80.26964,13.202301369863,10.8545205479452
2013,"St. Catharines","061302","PM2.5",43.16006,-79.23475,14.3198356164384,11.7501095890411
2013,"Sudbury","060610","PM2.5",46.49194,-81.00311,10.0718630136986,8.08868493150685
2013,"Thunder Bay","060809","PM2.5",48.37939,-89.29017,10.0742465753425,8.42035616438356
2013,"Tiverton","062501","PM2.5",44.31447,-81.54972,9.52819178082192,8.05794520547945
2013,"Toronto","060410","PM2.5",43.74792,-79.27406,13.4711232876712,11.3592054794521
2013,"Toronto","060421","PM2.5",43.78158,-79.41773,13.531095890411,11.4632328767123
2013,"Toronto","060430","PM2.5",43.70944,-79.5435,15.1367671232877,12.4591232876712
2013,"Toronto","060433","PM2.5",43.66417,-79.38722,13.5755068493151,11.407397260274
2013,"Toronto","060435","PM2.5",43.61076,-79.52194,15.6627671232877,12.9708219178082
2013,"Windsor","060204","PM2.5",42.31578,-83.04367,14.2043287671233,12.1372602739726
2013,"Windsor","060211","PM2.5",42.29289,-83.07314,15.955698630137,13.619698630137
