"Year","City","naps_id","Pollutant","Latitude","Longitude","annual_mean_3hMax","annual_mean_8hMax"
2019,"Barrie","065001","PM2.5",44.38231,-79.70243,13.2627671232877,10.7499178082192
2019,"Belleville","065401","PM2.5",44.15053,-77.3955,11.4460273972603,9.00986301369863
2019,"Brampton","060450","PM2.5",43.66957,-79.76567,11.7754520547945,9.57698630136986
2019,"Brantford","061402","PM2.5",43.13861,-80.29264,13.441095890411,10.6885205479452
2019,"Burlington","063001","PM2.5",43.31458,-79.80276,12.6355342465753,10.1639726027397
2019,"Chatham","065801","PM2.5",42.40369,-82.20831,11.761095890411,9.69734246575342
2019,"Cornwall","061201","PM2.5",45.01798,-74.73531,10.6148767123288,8.44002739726027
2019,"Dorset","063301","PM2.5",45.22428,-78.93295,7.72295890410959,6.02405479452055
2019,"Grand Bend","063701","PM2.5",43.33319,-81.74282,8.74931506849315,7.35468493150685
2019,"Guelph","061802","PM2.5",43.55164,-80.26415,13.3263561643836,10.6945205479452
2019,"Hamilton","060512","PM2.5",43.25778,-79.86167,14.8977260273973,12.376602739726
2019,"Hamilton","060515","PM2.5",43.25744,-79.90775,13.0719726027397,10.9664931506849
2019,"Hamilton","060521","PM2.5",43.24132,-79.88941,14.028301369863,11.4171232876712
2019,"Kingston","060304","PM2.5",44.21987,-76.52113,9.68378082191781,7.74186301369863
2019,"Kitchener","061502","PM2.5",43.44383,-80.50381,12.4529863013699,10.1681369863014
2019,"London","060904","PM2.5",42.97446,-81.20086,11.9153424657534,9.62904109589041
2019,"Milton","067001","PM2.5",43.52965,-79.86245,12.6103561643836,10.3974794520548
2019,"Mississauga","060434","PM2.5",43.54697,-79.65869,12.4491780821918,10.2164383561644
2019,"Newmarket","065101","PM2.5",44.04431,-79.48325,10.9053150684932,8.75608219178082
2019,"North Bay","062001","PM2.5",46.32323,-79.44928,8.40364383561644,6.51517808219178
2019,"Oakville","061603","PM2.5",43.48692,-79.70228,12.0736438356164,10.0273698630137
2019,"Oshawa","061703","PM2.5",43.95222,-78.9125,10.6990684931507,8.66967123287671
2019,"Ottawa","060104","PM2.5",45.43433,-75.676,9.88649315068493,8.32775342465753
2019,"Parry Sound","065201","PM2.5",45.33786,-80.03817,8.56747945205479,6.484
2019,"Petawawa","066201","PM2.5",45.99672,-77.44119,6.34413698630137,5.26457534246575
2019,"Peterborough","061104","PM2.5",44.30183,-78.34639,11.4487397260274,9.01958904109589
2019,"Port Stanley","065301","PM2.5",42.67208,-81.16289,11.8210684931507,9.70106849315068
2019,"Sarnia","061007","PM2.5",42.91254,-82.41682,12.9066301369863,10.3191780821918
2019,"Sarnia","061009","PM2.5",42.99026,-82.39534,13.1452328767123,10.5345205479452
2019,"Sault Ste. Marie","060709","PM2.5",46.53319,-84.30992,9.06265753424658,6.93172602739726
2019,"Simcoe","062601","PM2.5",42.85685,-80.26964,11.3642465753425,9.1478904109589
2019,"St. Catharines","061302","PM2.5",43.16006,-79.23475,12.3156438356164,9.8593698630137
2019,"Sudbury","060610","PM2.5",46.49194,-81.00311,9.79761643835617,7.47419178082192
2019,"Thunder Bay","060809","PM2.5",48.37939,-89.29017,9.18860273972603,7.18309589041096
2019,"Tiverton","062501","PM2.5",44.31447,-81.54972,8.81339726027397,7.27624657534247
2019,"Toronto","060410","PM2.5",43.74792,-79.27406,11.6028767123288,9.62120547945205
2019,"Toronto","060430","PM2.5",43.70944,-79.5435,12.3985753424658,10.0294520547945
2019,"Toronto","060433","PM2.5",43.66417,-79.38722,10.424904109589,8.97745205479452
2019,"Toronto","060435","PM2.5",43.61076,-79.52194,13.1399726027397,10.8097534246575
2019,"Toronto","060438","PM2.5",43.71111,-79.54343,15.9609863013699,12.708602739726
2019,"Toronto","060439","PM2.5",43.65902,-79.39539,10.1157808219178,8.82317808219178
2019,"Toronto","060440","PM2.5",43.78042,-79.46752,11.9998082191781,9.71594520547945
2019,"Toronto","060445","PM2.5",43.64543,-79.38908,11.2163835616438,9.75602739726027
2019,"Windsor","060204","PM2.5",42.31578,-83.04367,12.7210136986301,10.4904109589041
2019,"Windsor","060211","PM2.5",42.29289,-83.07314,14.6183835616438,12.2255068493151
