"Year","City","naps_id","Pollutant","Latitude","Longitude","annual_mean_3hMax","annual_mean_8hMax"
2020,"Barrie","065001","NO2",44.38231,-79.70243,11.8696721311475,8.70215846994535
2020,"Belleville","065401","NO2",44.15053,-77.3955,8.12098360655738,5.64901639344262
2020,"Brampton","060450","NO2",43.66957,-79.76567,14.0795628415301,10.6749180327869
2020,"Brantford","061402","NO2",43.13861,-80.29264,8.02426229508197,6.2183606557377
2020,"Burlington","063001","NO2",43.31457,-79.80276,15.5474043715847,12.1081420765027
2020,"Chatham","065801","NO2",42.40369,-82.20831,8.9324043715847,7.04650273224044
2020,"Cornwall","061201","NO2",45.01798,-74.73531,10.1322131147541,7.2977868852459
2020,"Grand Bend","063701","NO2",43.33319,-81.74282,4.17109289617486,3.26983606557377
2020,"Guelph","061802","NO2",43.55164,-80.26416,9.42628415300547,7.2946174863388
2020,"Hamilton","060512","NO2",43.25778,-79.86167,16.6345081967213,13.6665027322404
2020,"Hamilton","060515","NO2",43.25744,-79.90775,17.1736338797814,13.5737704918033
2020,"Hamilton","060521","NO2",43.24132,-79.88941,13.0439617486339,10.2661475409836
2020,"Kingston","060304","NO2",44.21987,-76.52113,7.70046448087432,5.46218579234973
2020,"Kitchener","061502","NO2",43.44383,-80.50381,9.40658469945355,7.2075956284153
2020,"London","060904","NO2",42.97446,-81.20086,8.63926229508197,6.67002732240437
2020,"Milton","067001","NO2",43.52965,-79.86245,15.3535245901639,11.794781420765
2020,"Mississauga","060434","NO2",43.54697,-79.65869,12.9304098360656,10.0499726775956
2020,"Newmarket","065101","NO2",44.04431,-79.48325,9.71928961748634,7.38289617486339
2020,"North Bay","062001","NO2",46.32323,-79.44928,10.0757103825137,7.10418032786885
2020,"Oakville","061603","NO2",43.48692,-79.70228,13.175218579235,10.1589344262295
2020,"Oshawa","061703","NO2",43.95222,-78.9125,6.86510928961749,5.28622950819672
2020,"Ottawa","060104","NO2",45.43433,-75.676,11.2393989071038,8.73098360655738
2020,"Parry Sound","065201","NO2",45.33786,-80.03817,5.73743169398907,3.89887978142076
2020,"Peterborough","061104","NO2",44.30183,-78.34639,8.26054644808743,6.18920765027322
2020,"Port Stanley","065301","NO2",42.67208,-81.16289,4.48505464480874,3.61964480874317
2020,"Sarnia","061007","NO2",42.91255,-82.41682,8.74396174863388,6.78581967213115
2020,"Sarnia","061009","NO2",42.99026,-82.39534,12.0882786885246,9.16407103825137
2020,"Sault Ste. Marie","060709","NO2",46.53319,-84.30992,7.74193989071038,5.43289617486339
2020,"Simcoe","062601","NO2",42.85685,-80.26964,4.52267759562841,3.5724043715847
2020,"St. Catharines","061302","NO2",43.16006,-79.23475,10.1446448087432,7.83109289617486
2020,"Sudbury","060610","NO2",46.49194,-81.00311,13.8819398907104,10.3033333333333
2020,"Thunder Bay","060809","NO2",48.37939,-89.29017,13.4200273224044,9.74368852459016
2020,"Toronto","060410","NO2",43.74792,-79.27406,16.7748633879781,12.9385519125683
2020,"Toronto","060430","NO2",43.70944,-79.5435,21.5737431693989,17.5373770491803
2020,"Toronto","060435","NO2",43.61076,-79.52194,21.8825409836066,17.5255737704918
2020,"Toronto","060438","NO2",43.71111,-79.54342,26.5416120218579,22.4975956284153
2020,"Toronto","060440","NO2",43.78042,-79.46752,16.7939890710383,13.1774863387978
2020,"Toronto","060445","NO2",43.64543,-79.38908,20.5471857923497,16.7043169398907
2020,"Windsor","060204","NO2",42.31578,-83.04367,16.3795901639344,12.9460928961749
2020,"Windsor","060211","NO2",42.29289,-83.07314,15.5312841530055,12.1681147540984
