"Year","City","naps_id","Pollutant","Latitude","Longitude","annual_mean_3hMax","annual_mean_8hMax"
2019,"Algoma","064101","O3",47.03361,-84.37889,37.1609589041096,35.5364109589041
2019,"Barrie","065001","O3",44.38231,-79.70243,35.3737534246575,33.1267123287671
2019,"Belleville","065401","O3",44.15053,-77.3955,38.7718630136986,36.5972876712329
2019,"Brampton","060450","O3",43.66957,-79.76567,37.6086849315069,34.8547123287671
2019,"Brantford","061402","O3",43.13861,-80.29264,38.9844931506849,36.5716438356164
2019,"Burlington","063001","O3",43.31457,-79.80276,38.0643287671233,35.3692054794521
2019,"Chatham","065801","O3",42.40369,-82.20831,39.4074794520548,36.9055342465753
2019,"Cornwall","061201","O3",45.01798,-74.73531,35.6372602739726,33.5526849315068
2019,"Dorset","063301","O3",45.22428,-78.93294,37.1293424657534,35.2753150684931
2019,"Egbert","064401","O3",44.23106,-79.7831,38.6046849315069,36.5843835616438
2019,"Exp. Lakes Area","064001","O3",49.66389,-93.72111,35.4889863013699,34.1460547945205
2019,"Grand Bend","063701","O3",43.33319,-81.74282,40.9238630136986,38.5148493150685
2019,"Guelph","061802","O3",43.55164,-80.26416,36.3535342465753,34.1975068493151
2019,"Hamilton","060512","O3",43.25778,-79.86167,35.1047123287671,32.2891232876712
2019,"Hamilton","060515","O3",43.25744,-79.90775,35.1084931506849,32.5060821917808
2019,"Hamilton","060521","O3",43.24132,-79.88941,37.5151780821918,34.9313424657534
2019,"Kingston","060304","O3",44.21987,-76.52113,38.021397260274,35.8909315068493
2019,"Kitchener","061502","O3",43.44383,-80.50381,37.4161643835616,35.113095890411
2019,"London","060904","O3",42.97446,-81.20086,37.9825479452055,35.6144109589041
2019,"Milton","067001","O3",43.52965,-79.86245,39.0087123287671,36.2797808219178
2019,"Mississauga","060434","O3",43.54697,-79.65869,36.1901643835616,33.6076438356164
2019,"Moonbeam","066101","O3",49.38639,-82.12139,33.3795616438356,31.8803835616438
2019,"Newmarket","065101","O3",44.04431,-79.48325,37.336904109589,35.001698630137
2019,"North Bay","062001","O3",46.32323,-79.44928,35.1921095890411,33.1151506849315
2019,"Oakville","061603","O3",43.48692,-79.70228,38.1736164383562,35.3420821917808
2019,"Oshawa","061703","O3",43.95222,-78.9125,34.2836438356164,31.9971232876712
2019,"Ottawa","060104","O3",45.43433,-75.676,34.6216438356164,32.4558904109589
2019,"Parry Sound","065201","O3",45.33786,-80.03817,37.6701095890411,35.7884109589041
2019,"Petawawa","066201","O3",45.99672,-77.44119,35.0503287671233,33.3027945205479
2019,"Peterborough","061104","O3",44.30183,-78.34639,37.1898356164384,34.9598630136986
2019,"Pickle Lake","065901","O3",51.44814,-90.21786,35.7622465753425,34.3847671232877
2019,"Port Stanley","065301","O3",42.67208,-81.16289,41.7813424657534,39.3844109589041
2019,"Sarnia","061009","O3",42.99026,-82.39534,39.5910410958904,36.8864657534247
2019,"Sault Ste. Marie","060709","O3",46.53319,-84.30992,35.6578082191781,33.718602739726
2019,"Simcoe","062601","O3",42.85685,-80.26964,39.6771232876712,37.5115342465753
2019,"St. Catharines","061302","O3",43.16006,-79.23475,38.6628493150685,36.1884931506849
2019,"Sudbury","060610","O3",46.49194,-81.00311,34.2562191780822,32.458301369863
2019,"Thunder Bay","060809","O3",48.37939,-89.29017,32.5063561643836,30.628301369863
2019,"Tiverton","062501","O3",44.31447,-81.54972,38.1793698630137,36.1623561643836
2019,"Toronto","060410","O3",43.74792,-79.27406,34.8165753424658,32.2016164383562
2019,"Toronto","060430","O3",43.70944,-79.5435,34.2903835616438,31.0725479452055
2019,"Toronto","060433","O3",43.66417,-79.38722,34.2210410958904,32.4435342465753
2019,"Toronto","060435","O3",43.61076,-79.52194,32.7314246575342,29.9022739726027
2019,"Toronto","060438","O3",43.71111,-79.54342,30.0462739726027,26.353698630137
2019,"Toronto","060439","O3",43.65902,-79.39539,34.8425205479452,33.1237808219178
2019,"Toronto","060440","O3",43.78042,-79.46752,35.6825205479452,32.7961095890411
2019,"Toronto","060445","O3",43.64543,-79.38908,34.6444657534247,32.0535616438356
2019,"Windsor","060204","O3",42.31578,-83.04367,37.8991780821918,35.0918082191781
2019,"Windsor","060211","O3",42.29289,-83.07314,39.2190410958904,36.3953698630137
