"Year","City","naps_id","Pollutant","Latitude","Longitude","annual_mean_3hMax","annual_mean_8hMax"
2016,"Barrie","065001","PM2.5",44.38231,-79.70243,11.4577322404372,9.23885245901639
2016,"Belleville","065401","PM2.5",44.15053,-77.3955,9.47344262295082,7.65806010928962
2016,"Brampton","060428","PM2.5",43.69875,-79.78092,11.5411202185792,9.53295081967213
2016,"Brampton","060450","PM2.5",43.66957,-79.76567,8.94360655737705,8.05459016393443
2016,"Brantford","061402","PM2.5",43.13861,-80.29264,12.612349726776,10.0954371584699
2016,"Burlington","063001","PM2.5",43.31457,-79.80276,12.7453005464481,10.5132513661202
2016,"Chatham","065801","PM2.5",42.40369,-82.20831,10.6694262295082,8.9772131147541
2016,"Cornwall","061201","PM2.5",45.01798,-74.73531,10.9534699453552,8.93969945355191
2016,"Dorset","063301","PM2.5",45.22428,-78.93294,8.05054644808743,6.45398907103825
2016,"Grand Bend","063701","PM2.5",43.33319,-81.74282,9.82691256830601,8.28688524590164
2016,"Guelph","061802","PM2.5",43.55164,-80.26416,11.6220765027322,9.72081967213115
2016,"Hamilton","060512","PM2.5",43.25778,-79.86167,13.7575409836066,11.3145628415301
2016,"Hamilton","060513","PM2.5",43.22942,-79.86278,12.2316120218579,10.013087431694
2016,"Hamilton","060515","PM2.5",43.25744,-79.90775,12.7499180327869,10.6517213114754
2016,"Kingston","060304","PM2.5",44.21987,-76.52113,8.89218579234973,7.57185792349727
2016,"Kitchener","061502","PM2.5",43.44383,-80.50381,12.3093169398907,10.1514480874317
2016,"London","060904","PM2.5",42.97446,-81.20086,11.9400273224044,9.92931693989071
2016,"Mississauga","060434","PM2.5",43.54697,-79.65869,12.0748907103825,10.1383879781421
2016,"Newmarket","065101","PM2.5",44.04431,-79.48325,10.8040983606557,8.72051912568306
2016,"North Bay","062001","PM2.5",46.32323,-79.44928,8.13767759562842,6.47106557377049
2016,"Oakville","061603","PM2.5",43.48692,-79.70228,11.2872677595628,9.50565573770492
2016,"Oshawa","061702","PM2.5",43.94594,-78.89492,10.9284972677596,8.58939890710383
2016,"Ottawa","060104","PM2.5",45.43433,-75.676,9.6529781420765,7.97136612021858
2016,"Ottawa","060106","PM2.5",45.38287,-75.71387,9.2953825136612,7.70150273224044
2016,"Parry Sound","065201","PM2.5",45.33786,-80.03817,8.49726775956284,6.64622950819672
2016,"Petawawa","066201","PM2.5",45.99672,-77.44119,7.4974043715847,6.08806010928962
2016,"Peterborough","061104","PM2.5",44.30183,-78.34639,10.2278961748634,8.29081967213115
2016,"Port Stanley","065301","PM2.5",42.67208,-81.16289,10.6641803278689,8.915956284153
2016,"Sarnia","061009","PM2.5",42.99026,-82.39534,10.7570491803279,9.28617486338798
2016,"Sault Ste. Marie","060709","PM2.5",46.53319,-84.30992,8.71939890710382,6.84598360655738
2016,"Simcoe","062601","PM2.5",42.85685,-80.26964,11.7716120218579,9.72546448087432
2016,"St. Catharines","061302","PM2.5",43.16006,-79.23475,11.3836885245902,9.28199453551913
2016,"Sudbury","060610","PM2.5",46.49194,-81.00311,9.91142076502732,7.72748633879781
2016,"Thunder Bay","060809","PM2.5",48.37939,-89.29017,7.94387978142077,6.58601092896175
2016,"Tiverton","062501","PM2.5",44.31447,-81.54972,8.45005464480874,7.01844262295082
2016,"Toronto","060410","PM2.5",43.74792,-79.27406,11.1331420765027,9.40346994535519
2016,"Toronto","060421","PM2.5",43.78158,-79.41773,11.8945081967213,10.0079234972678
2016,"Toronto","060430","PM2.5",43.70944,-79.5435,11.6889617486339,9.72573770491803
2016,"Toronto","060433","PM2.5",43.66417,-79.38722,11.3539344262295,9.48136612021858
2016,"Toronto","060435","PM2.5",43.61076,-79.52194,12.4692076502732,10.5807103825137
2016,"Toronto","060438","PM2.5",43.71111,-79.54342,15.9421857923497,13.0134426229508
2016,"Windsor","060204","PM2.5",42.31578,-83.04367,13.8093989071038,11.2468852459016
2016,"Windsor","060211","PM2.5",42.29289,-83.07314,14.1339071038251,11.638087431694
