"Year","City","naps_id","Pollutant","Latitude","Longitude","annual_mean_3hMax","annual_mean_8hMax"
2015,"Barrie","065001","NO2",44.38231,-79.70243,14.9743287671233,11.1947397260274
2015,"Belleville","065401","NO2",44.15053,-77.3955,10.5742191780822,7.73380821917808
2015,"Brampton","060428","NO2",43.69875,-79.78092,19.3176164383562,14.8706301369863
2015,"Brantford","061402","NO2",43.13861,-80.29264,10.297095890411,8.01186301369863
2015,"Burlington","063001","NO2",43.31457,-79.80276,19.6847671232877,15.3723561643836
2015,"Chatham","065801","NO2",42.40369,-82.20831,11.7428219178082,9.26060273972603
2015,"Cornwall","061201","NO2",45.01798,-74.73531,11.150301369863,8.20852054794521
2015,"Grand Bend","063701","NO2",43.33319,-81.74282,6.14805479452055,4.84175342465753
2015,"Guelph","061802","NO2",43.55164,-80.26416,12.8310410958904,9.70430136986301
2015,"Hamilton","060512","NO2",43.25778,-79.86167,20.3934246575342,16.7375068493151
2015,"Hamilton","060513","NO2",43.22942,-79.86278,16.6463561643836,13.1050136986301
2015,"Hamilton","060515","NO2",43.25744,-79.90775,21.0243561643836,16.8311232876712
2015,"Kingston","060304","NO2",44.21987,-76.52113,9.69002739726027,6.98079452054795
2015,"Kitchener","061502","NO2",43.44383,-80.50381,13.4154794520548,10.123095890411
2015,"London","060904","NO2",42.97446,-81.20086,12.5335342465753,9.66408219178082
2015,"Mississauga","060434","NO2",43.54697,-79.65869,17.5957534246575,13.6511780821918
2015,"Newmarket","065101","NO2",44.04431,-79.48325,13.8390684931507,10.4938082191781
2015,"North Bay","062001","NO2",46.32323,-79.44928,12.7995890410959,9.29698630136986
2015,"Oakville","061603","NO2",43.48692,-79.70228,14.6308493150685,11.1999178082192
2015,"Oshawa","061702","NO2",43.94594,-78.89492,12.874904109589,9.76832876712329
2015,"Ottawa","060104","NO2",45.43433,-75.676,14.0646849315069,10.7827123287671
2015,"Ottawa","060106","NO2",45.38287,-75.71387,12.3881095890411,9.27104109589041
2015,"Parry Sound","065201","NO2",45.33786,-80.03817,7.39219178082192,5.09057534246575
2015,"Peterborough","061104","NO2",44.30183,-78.34639,10.5321095890411,7.99605479452055
2015,"Port Stanley","065301","NO2",42.67208,-81.16289,5.37734246575342,4.21676712328767
2015,"Sarnia","061004","NO2",42.98228,-82.40508,16.2064931506849,12.8715068493151
2015,"Sault Ste. Marie","060709","NO2",46.53319,-84.30992,10.3116438356164,7.31235616438356
2015,"Simcoe","062601","NO2",42.85685,-80.26964,6.76328767123288,5.54084931506849
2015,"St. Catharines","061302","NO2",43.16006,-79.23475,14.3141917808219,10.9041095890411
2015,"Sudbury","060610","NO2",46.49194,-81.00311,15.2509589041096,11.5426301369863
2015,"Thunder Bay","060809","NO2",48.37939,-89.29017,15.1215616438356,11.2104109589041
2015,"Tiverton","062501","NO2",44.31447,-81.54972,4.00013698630137,3.24567123287671
2015,"Toronto","060410","NO2",43.74792,-79.27406,25.0575342465753,20.1262739726027
2015,"Toronto","060421","NO2",43.78158,-79.41773,22.9556712328767,18.4714520547945
2015,"Toronto","060430","NO2",43.70944,-79.5435,28.3061095890411,23.2276438356164
2015,"Toronto","060433","NO2",43.66417,-79.38722,22.6470684931507,18.4233698630137
2015,"Toronto","060435","NO2",43.61076,-79.52194,29.1682465753425,23.8051780821918
2015,"Windsor","060204","NO2",42.31578,-83.04367,21.4884931506849,17.538904109589
2015,"Windsor","060211","NO2",42.29289,-83.07314,20.831397260274,16.607397260274
