"Year","City","naps_id","Pollutant","Latitude","Longitude","annual_mean_3hMax","annual_mean_8hMax"
2017,"Algoma","064101","O3",47.03361,-84.37889,37.8450684931507,35.9596164383562
2017,"Barrie","065001","O3",44.38231,-79.70243,36.3255342465753,33.9135890410959
2017,"Belleville","065401","O3",44.15053,-77.3955,40.3787671232877,38.0880821917808
2017,"Brampton","060450","O3",43.66957,-79.76567,38.6575342465753,35.8388493150685
2017,"Brantford","061402","O3",43.13861,-80.29264,40.3844383561644,37.8936438356164
2017,"Burlington","063001","O3",43.31457,-79.80276,38.8431232876712,35.8771780821918
2017,"Chatham","065801","O3",42.40369,-82.20831,39.6052602739726,37.0574794520548
2017,"Cornwall","061201","O3",45.01798,-74.73531,36.5215342465753,34.1031506849315
2017,"Dorset","063301","O3",45.22428,-78.93294,36.9765205479452,34.9173424657534
2017,"Egbert","064401","O3",44.23106,-79.7831,39.6144109589041,37.4086301369863
2017,"Exp. Lakes Area","064001","O3",49.66389,-93.72111,36.1295616438356,34.5286575342466
2017,"Grand Bend","063701","O3",43.33319,-81.74282,40.776301369863,38.235698630137
2017,"Guelph","061802","O3",43.55164,-80.26416,39.7756164383562,37.1487671232877
2017,"Hamilton","060512","O3",43.25778,-79.86167,36.3129863013699,33.3025753424658
2017,"Hamilton","060513","O3",43.22942,-79.86278,39.5332054794521,36.7352328767123
2017,"Hamilton","060515","O3",43.25744,-79.90775,37.0682465753425,34.0810684931507
2017,"Kingston","060304","O3",44.21987,-76.52113,39.4741369863014,37.1696164383562
2017,"Kitchener","061502","O3",43.44383,-80.50381,39.1595616438356,36.5861369863014
2017,"London","060904","O3",42.97446,-81.20086,40.132904109589,37.6008219178082
2017,"Mississauga","060434","O3",43.54697,-79.65869,38.418301369863,35.3946575342466
2017,"Moonbeam","066101","O3",49.38639,-82.12139,33.3755342465753,31.8189863013699
2017,"Newmarket","065101","O3",44.04431,-79.48325,37.961698630137,35.4845205479452
2017,"North Bay","062001","O3",46.32323,-79.44928,35.3907671232877,33.3405479452055
2017,"Oakville","061603","O3",43.48692,-79.70228,38.0350410958904,35.1202191780822
2017,"Oshawa","061702","O3",43.94594,-78.89492,39.1747945205479,36.3261917808219
2017,"Ottawa","060104","O3",45.43433,-75.676,34.4073698630137,32.0097260273973
2017,"Ottawa","060106","O3",45.38287,-75.71387,35.4488767123288,33.1445753424658
2017,"Parry Sound","065201","O3",45.33786,-80.03817,38.0557808219178,36.0841095890411
2017,"Petawawa","066201","O3",45.99672,-77.44119,34.0903561643836,32.1860547945206
2017,"Peterborough","061104","O3",44.30183,-78.34639,38.8464657534247,36.4732054794521
2017,"Pickle Lake","065901","O3",51.44814,-90.21786,35.6857260273973,34.2151506849315
2017,"Port Stanley","065301","O3",42.67208,-81.16289,42.6390136986301,40.3141369863014
2017,"Sarnia","061009","O3",42.99026,-82.39534,38.9078356164384,36.219698630137
2017,"Sault Ste. Marie","060709","O3",46.53319,-84.30992,35.9546849315068,33.8897260273973
2017,"Simcoe","062601","O3",42.85685,-80.26964,39.6381917808219,37.4787123287671
2017,"St. Catharines","061302","O3",43.16006,-79.23475,38.8231780821918,36.0312876712329
2017,"Sudbury","060610","O3",46.49194,-81.00311,34.278904109589,32.2672328767123
2017,"Thunder Bay","060809","O3",48.37939,-89.29017,32.6248493150685,30.5600821917808
2017,"Tiverton","062501","O3",44.31447,-81.54972,39.8717808219178,37.6642191780822
2017,"Toronto","060410","O3",43.74792,-79.27406,35.4899726027397,32.5789315068493
2017,"Toronto","060430","O3",43.70944,-79.5435,34.7536164383562,31.3828767123288
2017,"Toronto","060433","O3",43.66417,-79.38722,36.1819726027397,33.1476438356164
2017,"Toronto","060435","O3",43.61076,-79.52194,34.189397260274,31.0821369863014
2017,"Toronto","060438","O3",43.71111,-79.54342,32.6623287671233,28.6684931506849
2017,"Toronto","060440","O3",43.78042,-79.46752,35.8733150684931,32.8856712328767
2017,"Windsor","060204","O3",42.31578,-83.04367,39.392602739726,36.3585753424658
2017,"Windsor","060211","O3",42.29289,-83.07314,39.6553150684932,36.5553424657534
